"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Small","1989 Fall","Stratum_1"," [counts*km2/km2]",983316.781000827,211960.79898386,0.215556983343786
"Medium","1989 Fall","Stratum_1"," [counts*km2/km2]",3820329.58406181,564312.173613949,0.147712955439297
"Large","1989 Fall","Stratum_1"," [counts*km2/km2]",612060.99188414,103251.251013975,0.168694382395016
"Small","1990 Spring","Stratum_1"," [counts*km2/km2]",365037.606837495,118221.935812625,0.323862346230134
"Medium","1990 Spring","Stratum_1"," [counts*km2/km2]",5197881.8496078,740341.812311937,0.1424314429863
"Large","1990 Spring","Stratum_1"," [counts*km2/km2]",1955536.10984278,283017.180867722,0.144726133894033
"Small","1990 Fall","Stratum_1"," [counts*km2/km2]",397885.449858751,150735.707260169,0.378841968998063
"Medium","1990 Fall","Stratum_1"," [counts*km2/km2]",5861639.81872953,797785.245472328,0.136102740895677
"Large","1990 Fall","Stratum_1"," [counts*km2/km2]",2976079.78263662,373501.552137507,0.125501189288215
"Small","1991 Spring","Stratum_1"," [counts*km2/km2]",1983688.01794846,478183.599657192,0.241057865617263
"Medium","1991 Spring","Stratum_1"," [counts*km2/km2]",4312020.44956444,813208.512731884,0.188591061253902
"Large","1991 Spring","Stratum_1"," [counts*km2/km2]",1992448.97817183,388124.473701865,0.19479769768458
"Small","1991 Fall","Stratum_1"," [counts*km2/km2]",752444.262307884,162099.976143639,0.215431207683674
"Medium","1991 Fall","Stratum_1"," [counts*km2/km2]",4744007.52062829,611464.559664235,0.128891987840537
"Large","1991 Fall","Stratum_1"," [counts*km2/km2]",1976307.56234114,258258.377671042,0.130677219777022
"Small","1992 Spring","Stratum_1"," [counts*km2/km2]",235139.148780154,95078.8215177495,0.404351304370181
"Medium","1992 Spring","Stratum_1"," [counts*km2/km2]",3360671.93919917,566566.518610577,0.168587273277733
"Large","1992 Spring","Stratum_1"," [counts*km2/km2]",1946050.39976692,367649.275952821,0.188920737097485
"Small","1992 Fall","Stratum_1"," [counts*km2/km2]",615883.102254292,150124.689507499,0.243755168729267
"Medium","1992 Fall","Stratum_1"," [counts*km2/km2]",4187769.14605789,703845.930871069,0.168071807762762
"Large","1992 Fall","Stratum_1"," [counts*km2/km2]",656792.714007801,125853.395685519,0.191618136135451
"Small","1993 Spring","Stratum_1"," [counts*km2/km2]",217386.924903562,83435.5684760326,0.3838113470396
"Medium","1993 Spring","Stratum_1"," [counts*km2/km2]",3928523.17457184,627447.600685101,0.159715896484049
"Large","1993 Spring","Stratum_1"," [counts*km2/km2]",1399682.18172223,203303.358067052,0.145249657902267
"Small","1993 Fall","Stratum_1"," [counts*km2/km2]",173895.594422595,90162.683604857,0.518487451647263
"Medium","1993 Fall","Stratum_1"," [counts*km2/km2]",679615.802030977,199023.639648882,0.292847280852087
"Large","1993 Fall","Stratum_1"," [counts*km2/km2]",66882.6296322156,45727.9517694507,0.683704453920347
"Small","1994 Spring","Stratum_1"," [counts*km2/km2]",284801.695570112,115447.02756941,0.405359340780291
"Medium","1994 Spring","Stratum_1"," [counts*km2/km2]",1548791.68780972,392953.626066933,0.253716254522675
"Large","1994 Spring","Stratum_1"," [counts*km2/km2]",392496.547829532,145101.840068124,0.369689468278189
"Small","1994 Fall","Stratum_1"," [counts*km2/km2]",380438.979012183,121510.9073982,0.319396576327972
"Medium","1994 Fall","Stratum_1"," [counts*km2/km2]",1974732.84938493,339944.474249994,0.172147070099065
"Large","1994 Fall","Stratum_1"," [counts*km2/km2]",438521.42685913,104045.817664568,0.237265071423732
"Small","1995 Spring","Stratum_1"," [counts*km2/km2]",605595.60951706,175683.893317729,0.290101002313789
"Medium","1995 Spring","Stratum_1"," [counts*km2/km2]",2186686.97126203,494377.144805669,0.226085009561448
"Large","1995 Spring","Stratum_1"," [counts*km2/km2]",874209.068048177,264868.117230246,0.302980290311574
"Small","1995 Fall","Stratum_1"," [counts*km2/km2]",126457.231595118,54610.4225903857,0.431848949257673
"Medium","1995 Fall","Stratum_1"," [counts*km2/km2]",1862013.93643017,281134.625499573,0.150984168270276
"Large","1995 Fall","Stratum_1"," [counts*km2/km2]",487624.480848474,96344.7440559466,0.197579793139805
"Small","1996 Spring","Stratum_1"," [counts*km2/km2]",240555.050084064,104023.152147747,0.432429716654857
"Medium","1996 Spring","Stratum_1"," [counts*km2/km2]",2737726.39279166,577645.311745455,0.21099453665873
"Large","1996 Spring","Stratum_1"," [counts*km2/km2]",725157.180017945,195444.025574255,0.269519534467573
"Small","1996 Fall","Stratum_1"," [counts*km2/km2]",216976.375180643,67782.3800004275,0.312395208667281
"Medium","1996 Fall","Stratum_1"," [counts*km2/km2]",3612106.55828317,464257.435408273,0.128528167128307
"Large","1996 Fall","Stratum_1"," [counts*km2/km2]",957524.516610477,145244.365288938,0.151687359194819
"Small","1997 Spring","Stratum_1"," [counts*km2/km2]",391574.22518695,129480.785255388,0.330667283306426
"Medium","1997 Spring","Stratum_1"," [counts*km2/km2]",2043691.45890383,400963.28988984,0.196195608756375
"Large","1997 Spring","Stratum_1"," [counts*km2/km2]",1654153.03061941,369563.224796462,0.223415378115334
"Small","1997 Fall","Stratum_1"," [counts*km2/km2]",174406.228671486,77209.015319599,0.442696432964162
"Medium","1997 Fall","Stratum_1"," [counts*km2/km2]",1819294.14976487,338258.658366739,0.185928514314443
"Large","1997 Fall","Stratum_1"," [counts*km2/km2]",1020749.98148789,213345.984309469,0.209009050383216
"Small","1998 Spring","Stratum_1"," [counts*km2/km2]",175186.894538715,90972.0800945475,0.519285876572481
"Medium","1998 Spring","Stratum_1"," [counts*km2/km2]",2353535.81957295,541514.661336441,0.230085583075893
"Large","1998 Spring","Stratum_1"," [counts*km2/km2]",1322867.37476962,338488.838349661,0.255875112505975
"Small","1998 Fall","Stratum_1"," [counts*km2/km2]",142199.650543507,51281.6073104654,0.36063103611338
"Medium","1998 Fall","Stratum_1"," [counts*km2/km2]",2184304.33407936,304281.496357766,0.139303617911839
"Large","1998 Fall","Stratum_1"," [counts*km2/km2]",558349.476994609,96083.9298591224,0.172085644955391
"Small","1999 Spring","Stratum_1"," [counts*km2/km2]",303933.965964279,125440.307306787,0.412722240203748
"Medium","1999 Spring","Stratum_1"," [counts*km2/km2]",2160638.73257752,461601.248072389,0.213641105804729
"Large","1999 Spring","Stratum_1"," [counts*km2/km2]",951726.724841806,251047.926888955,0.263781525028294
"Small","1999 Fall","Stratum_1"," [counts*km2/km2]",48179.4059650682,23887.0822396346,0.49579445327644
"Medium","1999 Fall","Stratum_1"," [counts*km2/km2]",2945911.75456603,445612.598614933,0.151264747806602
"Large","1999 Fall","Stratum_1"," [counts*km2/km2]",579669.881811642,115455.484346372,0.199174543941354
"Small","2000 Spring","Stratum_1"," [counts*km2/km2]",236380.522766611,104631.828609764,0.442641497637567
"Medium","2000 Spring","Stratum_1"," [counts*km2/km2]",2924355.70876369,623395.839607522,0.213173738659539
"Large","2000 Spring","Stratum_1"," [counts*km2/km2]",1029824.51852468,291272.375651264,0.282836901250455
"Small","2000 Fall","Stratum_1"," [counts*km2/km2]",81055.1568708149,33086.8776691055,0.408202006466278
"Medium","2000 Fall","Stratum_1"," [counts*km2/km2]",1853088.47822024,272458.847616141,0.147029594548998
"Large","2000 Fall","Stratum_1"," [counts*km2/km2]",1025910.02719768,173986.891624761,0.169592739141086
"Small","2001 Spring","Stratum_1"," [counts*km2/km2]",136574.989780511,75636.7816974228,0.553811366334189
"Medium","2001 Spring","Stratum_1"," [counts*km2/km2]",2388959.66478535,603586.000692566,0.252656421784668
"Large","2001 Spring","Stratum_1"," [counts*km2/km2]",961780.586613673,292881.857610302,0.304520450596229
"Small","2001 Fall","Stratum_1"," [counts*km2/km2]",109662.866484728,50929.5789478502,0.464419548571102
"Medium","2001 Fall","Stratum_1"," [counts*km2/km2]",1739897.13783596,296401.583775638,0.170355808587796
"Large","2001 Fall","Stratum_1"," [counts*km2/km2]",1701637.61539318,302206.117005127,0.177597224151218
"Small","2002 Spring","Stratum_1"," [counts*km2/km2]",138062.674105714,73399.3919601731,0.531638202979984
"Medium","2002 Spring","Stratum_1"," [counts*km2/km2]",2408701.5252799,534699.99705818,0.221986822130668
"Large","2002 Spring","Stratum_1"," [counts*km2/km2]",1002334.3276176,271012.338163868,0.270381179908328
"Small","2002 Fall","Stratum_1"," [counts*km2/km2]",110662.255222523,46719.7935850598,0.422183638776514
"Medium","2002 Fall","Stratum_1"," [counts*km2/km2]",3159810.23235079,471176.691347747,0.149115502736128
"Large","2002 Fall","Stratum_1"," [counts*km2/km2]",1486576.90202859,232434.928280026,0.156355805046374
"Small","2003 Spring","Stratum_1"," [counts*km2/km2]",323658.75007118,192334.724295536,0.594251582116156
"Medium","2003 Spring","Stratum_1"," [counts*km2/km2]",2097456.52898795,685801.845428687,0.326968323753339
"Large","2003 Spring","Stratum_1"," [counts*km2/km2]",2518489.690022,739437.594202654,0.293603581992903
"Small","2003 Fall","Stratum_1"," [counts*km2/km2]",90276.570994602,39365.5062343446,0.436054513376437
"Medium","2003 Fall","Stratum_1"," [counts*km2/km2]",1562754.99035126,223301.317503929,0.142889524514484
"Large","2003 Fall","Stratum_1"," [counts*km2/km2]",1450917.55842306,199834.662123939,0.137729853060108
"Small","2004 Spring","Stratum_1"," [counts*km2/km2]",959226.664254199,267511.58252404,0.278882554554539
"Medium","2004 Spring","Stratum_1"," [counts*km2/km2]",1210853.98465214,321644.722348341,0.265634607000731
"Large","2004 Spring","Stratum_1"," [counts*km2/km2]",1510137.66084116,346378.826918712,0.229369040916294
"Small","2004 Fall","Stratum_1"," [counts*km2/km2]",578303.151947461,132960.265834154,0.229914475455312
"Medium","2004 Fall","Stratum_1"," [counts*km2/km2]",1394321.8193031,193604.480057859,0.138852076599235
"Large","2004 Fall","Stratum_1"," [counts*km2/km2]",1086374.87574396,156399.40682479,0.143964491739267
"Small","2005 Spring","Stratum_1"," [counts*km2/km2]",398938.03574559,109227.087215698,0.273794618283411
"Medium","2005 Spring","Stratum_1"," [counts*km2/km2]",2100078.26921892,340764.183201023,0.162262610968191
"Large","2005 Spring","Stratum_1"," [counts*km2/km2]",1268934.62242326,229508.399594423,0.180867000977667
"Small","2005 Fall","Stratum_1"," [counts*km2/km2]",210045.157480533,71873.1587575394,0.342179556147113
"Medium","2005 Fall","Stratum_1"," [counts*km2/km2]",2700729.36850753,386839.149093637,0.143235065906441
"Large","2005 Fall","Stratum_1"," [counts*km2/km2]",1115027.66128887,174264.61302486,0.156287255531783
"Small","2006 Spring","Stratum_1"," [counts*km2/km2]",183424.111782105,93680.9559256412,0.510734139669312
"Medium","2006 Spring","Stratum_1"," [counts*km2/km2]",2895351.68282134,620229.933623819,0.214215750474721
"Large","2006 Spring","Stratum_1"," [counts*km2/km2]",2290176.7920491,436101.418368897,0.190422599636381
"Small","2006 Fall","Stratum_1"," [counts*km2/km2]",156086.113728786,58507.0996592358,0.374838595577422
"Medium","2006 Fall","Stratum_1"," [counts*km2/km2]",1848453.52182864,292388.749336632,0.158180200845611
"Large","2006 Fall","Stratum_1"," [counts*km2/km2]",1009143.37662546,143430.215937162,0.142130661766604
"Small","2007 Spring","Stratum_1"," [counts*km2/km2]",176214.499034097,79998.1974026969,0.453981924536287
"Medium","2007 Spring","Stratum_1"," [counts*km2/km2]",3117764.26606884,578335.0286243,0.185496714719076
"Large","2007 Spring","Stratum_1"," [counts*km2/km2]",714256.8567334,175161.285143844,0.245235706864518
"Small","2007 Fall","Stratum_1"," [counts*km2/km2]",169749.881450349,56049.9474079027,0.330191378803979
"Medium","2007 Fall","Stratum_1"," [counts*km2/km2]",2998151.13815683,405165.285091449,0.135138379094702
"Large","2007 Fall","Stratum_1"," [counts*km2/km2]",653296.579920324,107124.610327081,0.163975464773053
"Small","2008 Spring","Stratum_1"," [counts*km2/km2]",186366.024766641,77035.6625899872,0.413356794439587
"Medium","2008 Spring","Stratum_1"," [counts*km2/km2]",2016588.08812598,299323.823151074,0.14843081981568
"Large","2008 Spring","Stratum_1"," [counts*km2/km2]",1718577.69040641,244794.160082177,0.142439973152618
"Small","2008 Fall","Stratum_1"," [counts*km2/km2]",174661.264939505,87481.955352717,0.500866379176956
"Medium","2008 Fall","Stratum_1"," [counts*km2/km2]",744161.714674352,204102.811911678,0.2742721210819
"Large","2008 Fall","Stratum_1"," [counts*km2/km2]",235100.088934358,85845.4095727072,0.36514409654977
"Small","2009 Spring","Stratum_1"," [counts*km2/km2]",681503.632929949,228805.743383952,0.335736645159559
"Medium","2009 Spring","Stratum_1"," [counts*km2/km2]",2758591.28330528,646126.078903664,0.23422320037548
"Large","2009 Spring","Stratum_1"," [counts*km2/km2]",1622923.49816061,392423.500426622,0.241800368822921
"Small","2009 Fall","Stratum_1"," [counts*km2/km2]",225882.021948919,96827.02774253,0.428661948866505
"Medium","2009 Fall","Stratum_1"," [counts*km2/km2]",2600689.00008998,545533.781350238,0.209765097376643
"Large","2009 Fall","Stratum_1"," [counts*km2/km2]",894470.918830285,190140.18301199,0.212572794720526
"Small","2010 Spring","Stratum_1"," [counts*km2/km2]",342259.207865575,118692.146169253,0.346790220515764
"Medium","2010 Spring","Stratum_1"," [counts*km2/km2]",3821969.48833729,637983.665164191,0.166925368481092
"Large","2010 Spring","Stratum_1"," [counts*km2/km2]",1349127.90418281,256454.696968395,0.190089239258404
"Small","2010 Fall","Stratum_1"," [counts*km2/km2]",158863.997738318,70781.080183456,0.445545127852362
"Medium","2010 Fall","Stratum_1"," [counts*km2/km2]",1963432.52436269,415365.382387923,0.211550627400728
"Large","2010 Fall","Stratum_1"," [counts*km2/km2]",810654.062642397,246911.603713857,0.304583194105051
"Small","2011 Spring","Stratum_1"," [counts*km2/km2]",578970.457002363,163923.481023318,0.283129266857651
"Medium","2011 Spring","Stratum_1"," [counts*km2/km2]",2286838.51905133,350890.474335938,0.153439113174244
"Large","2011 Spring","Stratum_1"," [counts*km2/km2]",1207288.66148148,232025.400323807,0.192187177538044
"Small","2011 Fall","Stratum_1"," [counts*km2/km2]",483376.113310217,155664.239676457,0.322035440705685
"Medium","2011 Fall","Stratum_1"," [counts*km2/km2]",2044181.79318422,333725.993800795,0.16325651412879
"Large","2011 Fall","Stratum_1"," [counts*km2/km2]",945708.900683484,169441.495970464,0.179168765196145
"Small","2012 Spring","Stratum_1"," [counts*km2/km2]",161622.848565723,76973.6596833243,0.476254814009315
"Medium","2012 Spring","Stratum_1"," [counts*km2/km2]",3517533.51245555,660093.751810564,0.187658127342122
"Large","2012 Spring","Stratum_1"," [counts*km2/km2]",729454.607127463,161000.55540115,0.220713604147566
"Small","2012 Fall","Stratum_1"," [counts*km2/km2]",88902.6812134984,42508.648621611,0.478148105786902
"Medium","2012 Fall","Stratum_1"," [counts*km2/km2]",1303883.87385297,240040.809055591,0.184096769558375
"Large","2012 Fall","Stratum_1"," [counts*km2/km2]",335104.893379977,90361.0757641593,0.269650123138304
"Small","2013 Spring","Stratum_1"," [counts*km2/km2]",267112.464873419,88673.6234383179,0.33197111741056
"Medium","2013 Spring","Stratum_1"," [counts*km2/km2]",3003386.51887426,408684.852030992,0.136074677522418
"Large","2013 Spring","Stratum_1"," [counts*km2/km2]",244161.708271187,61804.9644277885,0.253131274618797
"Small","2013 Fall","Stratum_1"," [counts*km2/km2]",158351.128001881,67061.478017896,0.423498581059047
"Medium","2013 Fall","Stratum_1"," [counts*km2/km2]",1057978.26968034,268603.820441991,0.253884061837252
"Large","2013 Fall","Stratum_1"," [counts*km2/km2]",82764.3046720113,49191.9132911566,0.594361463992242
"Small","2014 Spring","Stratum_1"," [counts*km2/km2]",468152.655870078,157211.035533336,0.335811478504066
"Medium","2014 Spring","Stratum_1"," [counts*km2/km2]",2996727.19011822,603908.98043389,0.20152284212767
"Large","2014 Spring","Stratum_1"," [counts*km2/km2]",417551.799581161,137730.93545189,0.329853530963213
"Small","2014 Fall","Stratum_1"," [counts*km2/km2]",183936.738814353,67686.8644190686,0.367989912484991
"Medium","2014 Fall","Stratum_1"," [counts*km2/km2]",1588724.18674974,283596.180717577,0.178505610402877
"Large","2014 Fall","Stratum_1"," [counts*km2/km2]",323655.91373241,78117.2562845214,0.241358964783527
"Small","2015 Spring","Stratum_1"," [counts*km2/km2]",194459.081289935,69809.240401655,0.358991927446015
"Medium","2015 Spring","Stratum_1"," [counts*km2/km2]",2036755.18361845,291294.845729526,0.143019076653101
"Large","2015 Spring","Stratum_1"," [counts*km2/km2]",708517.776891906,131117.456386423,0.18505880962028
"Small","2015 Fall","Stratum_1"," [counts*km2/km2]",514333.320769559,236155.595447313,0.459148933018709
"Medium","2015 Fall","Stratum_1"," [counts*km2/km2]",2276307.91889598,612015.052052312,0.268863033411202
"Large","2015 Fall","Stratum_1"," [counts*km2/km2]",284464.277059783,103597.55515723,0.364184762417314
"Small","2016 Spring","Stratum_1"," [counts*km2/km2]",469310.563308854,142978.291706848,0.304656027127933
"Medium","2016 Spring","Stratum_1"," [counts*km2/km2]",3060998.75760191,475755.850393511,0.155425038710644
"Large","2016 Spring","Stratum_1"," [counts*km2/km2]",525221.420318499,113495.377381463,0.216090534374318
"Small","2016 Fall","Stratum_1"," [counts*km2/km2]",62712.6743483774,34506.8626654273,0.5502374603535
"Medium","2016 Fall","Stratum_1"," [counts*km2/km2]",2554097.31610258,506567.852691246,0.19833537645474
"Large","2016 Fall","Stratum_1"," [counts*km2/km2]",733831.499534758,154823.568824177,0.210979726166476
"Small","2017 Spring","Stratum_1"," [counts*km2/km2]",153630.18178213,54563.4848029136,0.355161233098667
"Medium","2017 Spring","Stratum_1"," [counts*km2/km2]",4017787.99803988,499864.522340759,0.12441286662826
"Large","2017 Spring","Stratum_1"," [counts*km2/km2]",880897.828771429,147595.643164549,0.167551375816646
"Small","2017 Fall","Stratum_1"," [counts*km2/km2]",201911.015063972,118253.223852338,0.585669998315205
"Medium","2017 Fall","Stratum_1"," [counts*km2/km2]",1018488.60770032,336547.938787049,0.330438589339701
"Large","2017 Fall","Stratum_1"," [counts*km2/km2]",142365.098882378,68536.4231001555,0.481413096595956
"Small","2018 Spring","Stratum_1"," [counts*km2/km2]",350220.522062287,113147.049836076,0.323073728432033
"Medium","2018 Spring","Stratum_1"," [counts*km2/km2]",1875030.32408196,322450.309692267,0.171970717247009
"Large","2018 Spring","Stratum_1"," [counts*km2/km2]",1377884.77504744,215315.829698785,0.156265482860403
"Small","2018 Fall","Stratum_1"," [counts*km2/km2]",333014.413548951,168814.013027021,0.506927046273948
"Medium","2018 Fall","Stratum_1"," [counts*km2/km2]",953941.338899659,299044.208628195,0.313482806996427
"Large","2018 Fall","Stratum_1"," [counts*km2/km2]",259708.142481141,105319.28399371,0.405529387671615
"Small","2019 Spring","Stratum_1"," [counts*km2/km2]",694754.48592222,175209.546311132,0.252189154386758
"Medium","2019 Spring","Stratum_1"," [counts*km2/km2]",1500077.62777634,291198.634016867,0.194122376485628
"Large","2019 Spring","Stratum_1"," [counts*km2/km2]",460945.663461738,102752.920330484,0.222917641873018
"Small","2019 Fall","Stratum_1"," [counts*km2/km2]",107078.463380132,46881.485712686,0.437823669044028
"Medium","2019 Fall","Stratum_1"," [counts*km2/km2]",859984.373906609,168287.096272481,0.195686225678742
"Large","2019 Fall","Stratum_1"," [counts*km2/km2]",390773.04188803,89290.5236388458,0.228497143015383
"Small","2020 Spring","Stratum_1"," [counts*km2/km2]",465552.977709629,176840.433407023,0.37985028959974
"Medium","2020 Spring","Stratum_1"," [counts*km2/km2]",1643964.18119321,361997.472640235,0.220197907461399
"Large","2020 Spring","Stratum_1"," [counts*km2/km2]",263055.604362222,79617.0279921414,0.302662352262643
"Small","2020 Fall","Stratum_1"," [counts*km2/km2]",3329.88007121814,3231.95859722898,0.970593092875764
"Medium","2020 Fall","Stratum_1"," [counts*km2/km2]",269874.910732791,152634.76877645,0.565575986155959
"Large","2020 Fall","Stratum_1"," [counts*km2/km2]",210558.707126036,157423.155505431,0.747644956858521
"Small","2021 Spring","Stratum_1"," [counts*km2/km2]",521672.501372867,135791.00139107,0.260299327707928
"Medium","2021 Spring","Stratum_1"," [counts*km2/km2]",1534711.39860456,256076.000382032,0.166856127226833
"Large","2021 Spring","Stratum_1"," [counts*km2/km2]",235244.987226307,59278.5576877103,0.251986486031619
"Small","2021 Fall","Stratum_1"," [counts*km2/km2]",289773.431263284,168614.479369087,0.581883848474314
"Medium","2021 Fall","Stratum_1"," [counts*km2/km2]",316199.906533518,120679.509016083,0.381655739051558
"Large","2021 Fall","Stratum_1"," [counts*km2/km2]",32000.6729984169,22432.655384122,0.701005737761569
"Small","1982 Spring","Stratum_2"," [counts*km2/km2]",607383.289424542,423436.306257554,0.697148429385888
"Medium","1982 Spring","Stratum_2"," [counts*km2/km2]",2436547.12208758,1708104.28654531,0.701034784454257
"Large","1982 Spring","Stratum_2"," [counts*km2/km2]",367935.205277671,253879.564283283,0.690011612484015
"Small","1982 Fall","Stratum_2"," [counts*km2/km2]",343880.667355051,246074.91206042,0.715582280193589
"Medium","1982 Fall","Stratum_2"," [counts*km2/km2]",931327.659556122,567836.115408845,0.609706057349871
"Large","1982 Fall","Stratum_2"," [counts*km2/km2]",23050.9435503359,19622.8349234589,0.851281201596322
"Small","1983 Spring","Stratum_2"," [counts*km2/km2]",529251.190096415,279117.385432055,0.527381686909777
"Medium","1983 Spring","Stratum_2"," [counts*km2/km2]",1246426.58207366,673285.796471552,0.540172847847498
"Large","1983 Spring","Stratum_2"," [counts*km2/km2]",178479.278869734,125961.117009454,0.705746447470737
"Small","1983 Fall","Stratum_2"," [counts*km2/km2]",391610.710912317,321838.621264143,0.821833040557985
"Medium","1983 Fall","Stratum_2"," [counts*km2/km2]",1148902.04366974,827534.589618292,0.720282981632654
"Large","1983 Fall","Stratum_2"," [counts*km2/km2]",33697.3944118323,27807.3560666385,0.825207899661061
"Small","1984 Spring","Stratum_2"," [counts*km2/km2]",253472.363376521,177618.929033909,0.700742781847443
"Medium","1984 Spring","Stratum_2"," [counts*km2/km2]",1035265.64142788,734414.991680497,0.709397629257321
"Large","1984 Spring","Stratum_2"," [counts*km2/km2]",74490.203691797,61413.0936784003,0.824445237557637
"Small","1984 Fall","Stratum_2"," [counts*km2/km2]",1000190.34556552,585550.502849861,0.585439067119554
"Medium","1984 Fall","Stratum_2"," [counts*km2/km2]",671573.018831533,399975.043647737,0.595579382184906
"Large","1984 Fall","Stratum_2"," [counts*km2/km2]",19286.3575256298,16193.4010062166,0.839629825626589
"Small","1985 Spring","Stratum_2"," [counts*km2/km2]",440693.454031183,314165.209926243,0.712888306037813
"Medium","1985 Spring","Stratum_2"," [counts*km2/km2]",967523.630300057,619691.934103701,0.640492815572387
"Large","1985 Spring","Stratum_2"," [counts*km2/km2]",159604.369963765,125310.499616189,0.785132008883207
"Small","1985 Fall","Stratum_2"," [counts*km2/km2]",865607.688614684,539496.42197889,0.62325742836492
