"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Large","1999 Fall","Stratum_1"," [counts*km2/km2]",26133.7712570439,21863.9276992683,0.836615867041204
"Small","2000 Spring","Stratum_1"," [counts*km2/km2]",292944.967769131,160843.408430444,0.54905673804646
"Medium","2000 Spring","Stratum_1"," [counts*km2/km2]",653747.757554753,384536.749623263,0.588203546673056
"Large","2000 Spring","Stratum_1"," [counts*km2/km2]",39908.2400561085,31367.9472381814,0.786001767907582
"Small","2000 Fall","Stratum_1"," [counts*km2/km2]",1178070.34016929,326801.088497422,0.277403714663134
"Medium","2000 Fall","Stratum_1"," [counts*km2/km2]",410476.488920254,268213.709403053,0.653420394694423
"Large","2000 Fall","Stratum_1"," [counts*km2/km2]",25193.4738356123,21658.5785094741,0.859690039206051
"Small","2001 Spring","Stratum_1"," [counts*km2/km2]",567782.036335588,207876.483123793,0.366120218359511
"Medium","2001 Spring","Stratum_1"," [counts*km2/km2]",406942.4209832,227830.281288054,0.559858765123578
"Large","2001 Spring","Stratum_1"," [counts*km2/km2]",47129.3382126996,35701.3792281767,0.757519213765588
"Small","2001 Fall","Stratum_1"," [counts*km2/km2]",1396153.24734164,487167.561399995,0.348935593085925
"Medium","2001 Fall","Stratum_1"," [counts*km2/km2]",297201.166872017,165953.500422071,0.558387782150045
"Large","2001 Fall","Stratum_1"," [counts*km2/km2]",45605.5387459669,34477.9781714768,0.756004185446134
"Small","2002 Spring","Stratum_1"," [counts*km2/km2]",1175140.13511153,289094.318725865,0.246008378139879
"Medium","2002 Spring","Stratum_1"," [counts*km2/km2]",342470.038614934,154950.896806884,0.452450957267849
"Large","2002 Spring","Stratum_1"," [counts*km2/km2]",78874.8757580962,54197.2171249542,0.687129033219315
"Small","2002 Fall","Stratum_1"," [counts*km2/km2]",293844.2785854,188208.477837566,0.640504143023044
"Medium","2002 Fall","Stratum_1"," [counts*km2/km2]",620375.085288847,469914.41782094,0.757468230050126
"Large","2002 Fall","Stratum_1"," [counts*km2/km2]",60181.5280157365,49738.4111582149,0.826473052415837
"Small","2003 Spring","Stratum_1"," [counts*km2/km2]",808330.825895806,364307.040174978,0.45069051990099
"Medium","2003 Spring","Stratum_1"," [counts*km2/km2]",489215.259352215,299718.55214474,0.612651683313409
"Large","2003 Spring","Stratum_1"," [counts*km2/km2]",99703.3778692913,75396.0987750142,0.756204056334547
"Small","2003 Fall","Stratum_1"," [counts*km2/km2]",1078260.50853928,285195.916500549,0.264496301442871
"Medium","2003 Fall","Stratum_1"," [counts*km2/km2]",1151355.446256,583059.581401877,0.506411450345661
"Large","2003 Fall","Stratum_1"," [counts*km2/km2]",103863.250544007,72995.4353795768,0.702803301429975
"Small","2004 Spring","Stratum_1"," [counts*km2/km2]",961197.440966433,276013.777262958,0.28715617156184
"Medium","2004 Spring","Stratum_1"," [counts*km2/km2]",421642.882902326,169793.134459863,0.402694178758843
"Large","2004 Spring","Stratum_1"," [counts*km2/km2]",64818.3349311224,38789.1037513095,0.598427957036041
"Small","2004 Fall","Stratum_1"," [counts*km2/km2]",966933.4742974,327544.926862217,0.338746082919738
"Medium","2004 Fall","Stratum_1"," [counts*km2/km2]",558959.58985604,186730.124476534,0.334067306233402
"Large","2004 Fall","Stratum_1"," [counts*km2/km2]",43875.25339819,29780.8184758271,0.678761173309956
"Small","2005 Spring","Stratum_1"," [counts*km2/km2]",592350.880257036,148568.139476405,0.250811038572168
"Medium","2005 Spring","Stratum_1"," [counts*km2/km2]",307769.737030827,124322.106986448,0.403945196775456
"Large","2005 Spring","Stratum_1"," [counts*km2/km2]",50301.3225664871,33283.6995864957,0.661686371019411
"Small","2005 Fall","Stratum_1"," [counts*km2/km2]",587802.757966502,265032.133022381,0.450886167903085
"Medium","2005 Fall","Stratum_1"," [counts*km2/km2]",509759.744605367,221685.497964694,0.434882315268563
"Large","2005 Fall","Stratum_1"," [counts*km2/km2]",35751.5411272123,23914.1211277016,0.668897629968162
"Small","2006 Spring","Stratum_1"," [counts*km2/km2]",507756.750794656,173728.780332248,0.34214962196043
"Medium","2006 Spring","Stratum_1"," [counts*km2/km2]",498236.949383923,241184.409675762,0.484075719341951
"Large","2006 Spring","Stratum_1"," [counts*km2/km2]",62398.3920065658,44403.4890433662,0.711612713332322
"Small","2006 Fall","Stratum_1"," [counts*km2/km2]",817628.514816012,305674.150223793,0.373854561924835
"Medium","2006 Fall","Stratum_1"," [counts*km2/km2]",660492.881651495,338869.048633215,0.513054808078942
"Large","2006 Fall","Stratum_1"," [counts*km2/km2]",38868.754991666,29108.6390536117,0.74889558618106
"Small","2007 Spring","Stratum_1"," [counts*km2/km2]",434114.516470196,128834.659745349,0.296775746623055
"Medium","2007 Spring","Stratum_1"," [counts*km2/km2]",405903.536270299,188935.812217084,0.465469736857055
"Large","2007 Spring","Stratum_1"," [counts*km2/km2]",35536.2181566523,27256.7897400462,0.7670143632024
"Small","2007 Fall","Stratum_1"," [counts*km2/km2]",530349.902597627,178181.555202539,0.335969808478922
"Medium","2007 Fall","Stratum_1"," [counts*km2/km2]",418801.534117415,211720.556824436,0.50553911477573
"Large","2007 Fall","Stratum_1"," [counts*km2/km2]",18602.3173338377,14132.5507371229,0.759719903896903
"Small","2008 Spring","Stratum_1"," [counts*km2/km2]",700979.410336657,240211.408521099,0.342679692126382
"Medium","2008 Spring","Stratum_1"," [counts*km2/km2]",332466.830373617,169202.83277263,0.508931470193535
"Large","2008 Spring","Stratum_1"," [counts*km2/km2]",42139.9021692012,32691.4776937052,0.775784375636221
"Small","2008 Fall","Stratum_1"," [counts*km2/km2]",418382.635113722,244820.589864544,0.585159538942143
"Medium","2008 Fall","Stratum_1"," [counts*km2/km2]",304357.76350925,186534.182284069,0.612878016099629
"Large","2008 Fall","Stratum_1"," [counts*km2/km2]",27907.3099573765,22986.5728286474,0.82367569155735
"Small","2009 Spring","Stratum_1"," [counts*km2/km2]",818739.660553379,298709.688902669,0.364840868586694
"Medium","2009 Spring","Stratum_1"," [counts*km2/km2]",537672.24302564,295456.81348398,0.549511002876693
"Large","2009 Spring","Stratum_1"," [counts*km2/km2]",41545.0889929331,31167.0931586743,0.750199215218336
"Small","2009 Fall","Stratum_1"," [counts*km2/km2]",1552781.09948896,606284.330703015,0.390450612067954
"Medium","2009 Fall","Stratum_1"," [counts*km2/km2]",471700.158145877,242574.695389099,0.514256124786121
"Large","2009 Fall","Stratum_1"," [counts*km2/km2]",24096.1280605687,19401.6905680148,0.805178762299326
"Small","2010 Spring","Stratum_1"," [counts*km2/km2]",791575.590710422,279523.350732643,0.353122751652533
"Medium","2010 Spring","Stratum_1"," [counts*km2/km2]",215057.399294538,118355.252907462,0.550342621531312
"Large","2010 Spring","Stratum_1"," [counts*km2/km2]",36110.2897185985,25566.1120666901,0.708000746211746
"Small","2010 Fall","Stratum_1"," [counts*km2/km2]",737115.314807231,271485.286783778,0.368307755014934
"Medium","2010 Fall","Stratum_1"," [counts*km2/km2]",358944.846759975,199079.339002366,0.554623755708882
"Large","2010 Fall","Stratum_1"," [counts*km2/km2]",39202.7524239459,32032.2437281989,0.81709170268955
"Small","2011 Spring","Stratum_1"," [counts*km2/km2]",941999.789390834,289193.486452573,0.306999523470793
"Medium","2011 Spring","Stratum_1"," [counts*km2/km2]",282161.054658789,156308.656468418,0.553969635027905
"Large","2011 Spring","Stratum_1"," [counts*km2/km2]",26969.9456463041,20207.9179285206,0.749275441394515
"Small","2011 Fall","Stratum_1"," [counts*km2/km2]",1087926.26003134,305033.418365756,0.280380600755945
"Medium","2011 Fall","Stratum_1"," [counts*km2/km2]",287056.608856787,184867.942071327,0.644012143833127
"Large","2011 Fall","Stratum_1"," [counts*km2/km2]",51019.035481745,41232.4408216964,0.808177583765764
"Small","2012 Spring","Stratum_1"," [counts*km2/km2]",1232150.66810149,354610.4109937,0.287797929404272
"Medium","2012 Spring","Stratum_1"," [counts*km2/km2]",570262.245313998,241700.983079504,0.423841811492218
"Large","2012 Spring","Stratum_1"," [counts*km2/km2]",20367.3764120849,15226.4970206386,0.747592459262647
"Small","2012 Fall","Stratum_1"," [counts*km2/km2]",236421.148956101,117967.450643289,0.498971649381475
"Medium","2012 Fall","Stratum_1"," [counts*km2/km2]",294602.605062752,184227.400971593,0.625342063531147
"Large","2012 Fall","Stratum_1"," [counts*km2/km2]",9540.726112322,8075.34690696952,0.846407999967642
"Small","2013 Spring","Stratum_1"," [counts*km2/km2]",325318.345181029,151759.26250436,0.466494634416977
"Medium","2013 Spring","Stratum_1"," [counts*km2/km2]",295448.292632373,187302.495610474,0.633960324974814
"Large","2013 Spring","Stratum_1"," [counts*km2/km2]",12336.5153617101,9473.65131151951,0.767935760930002
"Small","2013 Fall","Stratum_1"," [counts*km2/km2]",378637.923452895,193250.922899783,0.510384488530572
"Medium","2013 Fall","Stratum_1"," [counts*km2/km2]",251783.34570811,166855.588749356,0.662695097168144
"Large","2013 Fall","Stratum_1"," [counts*km2/km2]",8573.35885551718,8387.72985724187,0.978348159524916
"Small","2014 Spring","Stratum_1"," [counts*km2/km2]",1111231.01956938,295376.30125314,0.265809985548823
"Medium","2014 Spring","Stratum_1"," [counts*km2/km2]",434393.176712291,205766.703371222,0.473687696774082
"Large","2014 Spring","Stratum_1"," [counts*km2/km2]",15462.9843979617,11359.2651830005,0.734610143207407
"Small","2014 Fall","Stratum_1"," [counts*km2/km2]",681459.923123438,233663.22133316,0.342886226180663
"Medium","2014 Fall","Stratum_1"," [counts*km2/km2]",350611.37755635,184826.898030666,0.527156019062619
"Large","2014 Fall","Stratum_1"," [counts*km2/km2]",17851.8060167948,12788.5869452711,0.716374966949547
"Small","2015 Spring","Stratum_1"," [counts*km2/km2]",1323591.18687158,423996.549325885,0.320337996755657
"Medium","2015 Spring","Stratum_1"," [counts*km2/km2]",471770.716552309,251277.856098724,0.532627073454362
"Large","2015 Spring","Stratum_1"," [counts*km2/km2]",18091.9623460275,12904.2631032393,0.713259449496518
"Small","2015 Fall","Stratum_1"," [counts*km2/km2]",663097.980029767,259788.995829044,0.391780707607316
"Medium","2015 Fall","Stratum_1"," [counts*km2/km2]",382281.003483667,209734.993592084,0.548640899445177
"Large","2015 Fall","Stratum_1"," [counts*km2/km2]",35957.9915737249,25851.2039630572,0.718927916484277
"Small","2016 Spring","Stratum_1"," [counts*km2/km2]",1595223.83970139,375422.170573316,0.235341374188334
"Medium","2016 Spring","Stratum_1"," [counts*km2/km2]",625305.917454292,327482.440627908,0.523715563033746
"Large","2016 Spring","Stratum_1"," [counts*km2/km2]",19218.3163830628,14715.9689090848,0.765726227821606
"Small","2016 Fall","Stratum_1"," [counts*km2/km2]",220037.276749944,128477.567155715,0.583890007426882
"Medium","2016 Fall","Stratum_1"," [counts*km2/km2]",343942.286641564,193830.69732013,0.563555877972424
"Large","2016 Fall","Stratum_1"," [counts*km2/km2]",44949.9847035597,32188.5291275704,0.716096553532782
"Small","2017 Spring","Stratum_1"," [counts*km2/km2]",568933.978805683,206211.429691212,0.362452300922675
"Medium","2017 Spring","Stratum_1"," [counts*km2/km2]",818453.83419105,401412.277434179,0.490451948130868
"Large","2017 Spring","Stratum_1"," [counts*km2/km2]",37979.3504385018,25757.998513021,0.678210612230711
"Small","2017 Fall","Stratum_1"," [counts*km2/km2]",712908.38761988,196934.685014194,0.276241223183924
"Medium","2017 Fall","Stratum_1"," [counts*km2/km2]",570787.598355948,329741.011347781,0.577694771746166
"Large","2017 Fall","Stratum_1"," [counts*km2/km2]",36265.8395232424,26681.7459747631,0.735726687304811
"Small","2018 Spring","Stratum_1"," [counts*km2/km2]",1559755.17373254,505959.152474192,0.324383698797687
"Medium","2018 Spring","Stratum_1"," [counts*km2/km2]",478020.006242646,273852.401721462,0.572888996579891
"Large","2018 Spring","Stratum_1"," [counts*km2/km2]",90315.9089019627,60324.5541920456,0.667928329853023
"Small","2018 Fall","Stratum_1"," [counts*km2/km2]",441846.425981228,164153.791705861,0.371517753801715
"Medium","2018 Fall","Stratum_1"," [counts*km2/km2]",260590.753148376,163623.92862208,0.627896142304461
"Large","2018 Fall","Stratum_1"," [counts*km2/km2]",78982.5165316686,59686.6681848021,0.755694687961357
"Small","2019 Spring","Stratum_1"," [counts*km2/km2]",672894.405353297,231564.828896328,0.344132492489289
"Medium","2019 Spring","Stratum_1"," [counts*km2/km2]",623237.507604184,339444.053418343,0.544646381639025
"Large","2019 Spring","Stratum_1"," [counts*km2/km2]",19105.2139737956,14180.9715835618,0.742256621831724
"Small","2019 Fall","Stratum_1"," [counts*km2/km2]",172502.283267904,88881.8090875902,0.515250044253342
"Medium","2019 Fall","Stratum_1"," [counts*km2/km2]",242421.201999397,127828.174543808,0.527297833232121
"Large","2019 Fall","Stratum_1"," [counts*km2/km2]",27038.9303374206,19522.9590460162,0.72203148580169
"Small","2020 Spring","Stratum_1"," [counts*km2/km2]",518832.338435355,516183.029378078,0.994893708697367
"Medium","2020 Spring","Stratum_1"," [counts*km2/km2]",154586.467186558,126639.1298791,0.819212264720875
"Large","2020 Spring","Stratum_1"," [counts*km2/km2]",9718.13095150605,9441.1269915867,0.971496169242665
"Small","2020 Fall","Stratum_1"," [counts*km2/km2]",54053.4076463139,45968.3209033754,0.850424106545855
"Medium","2020 Fall","Stratum_1"," [counts*km2/km2]",501363.56659654,323820.291364456,0.64587918416705
"Large","2020 Fall","Stratum_1"," [counts*km2/km2]",41176.3377782042,33956.0110886458,0.824648643391973
"Small","2021 Spring","Stratum_1"," [counts*km2/km2]",279185.718700412,110566.860932842,0.396033369641979
"Medium","2021 Spring","Stratum_1"," [counts*km2/km2]",123625.981374417,66525.1134196357,0.53811595815087
"Large","2021 Spring","Stratum_1"," [counts*km2/km2]",4879.9039633161,3672.06582122763,0.752487313035626
"Small","2021 Fall","Stratum_1"," [counts*km2/km2]",133187.178968125,92804.7574740144,0.696799483201192
"Medium","2021 Fall","Stratum_1"," [counts*km2/km2]",109494.276528624,71669.6207769382,0.654551297557569
"Large","2021 Fall","Stratum_1"," [counts*km2/km2]",5799.62854957129,5315.75966664709,0.916568987343169
"Small","1982 Spring","Stratum_2"," [counts*km2/km2]",329710.331928401,141845.315251764,0.430211920937214
"Medium","1982 Spring","Stratum_2"," [counts*km2/km2]",4045602.50728636,746340.018171204,0.184481796426367
"Large","1982 Spring","Stratum_2"," [counts*km2/km2]",1679423.41065597,325448.61216911,0.193785920872683
"Small","1982 Fall","Stratum_2"," [counts*km2/km2]",612076.954506556,260370.446413229,0.425388416433901
"Medium","1982 Fall","Stratum_2"," [counts*km2/km2]",1639260.40869276,436088.158311072,0.266027384055979
"Large","1982 Fall","Stratum_2"," [counts*km2/km2]",197328.47662352,94778.545787391,0.480308505944724
"Small","1983 Spring","Stratum_2"," [counts*km2/km2]",514946.770524752,205201.179855013,0.398490080141497
"Medium","1983 Spring","Stratum_2"," [counts*km2/km2]",4719090.24995598,1018054.99667014,0.215731198757989
"Large","1983 Spring","Stratum_2"," [counts*km2/km2]",1569649.56193972,318224.292458946,0.202735884604518
"Small","1983 Fall","Stratum_2"," [counts*km2/km2]",285189.197276514,148542.473626935,0.520855891616791
"Medium","1983 Fall","Stratum_2"," [counts*km2/km2]",1384957.57992351,438940.713511625,0.316934410031438
"Large","1983 Fall","Stratum_2"," [counts*km2/km2]",203054.394861885,88297.1448549843,0.434844785876429
"Small","1984 Spring","Stratum_2"," [counts*km2/km2]",372015.565849397,132381.88164804,0.35585038315744
"Medium","1984 Spring","Stratum_2"," [counts*km2/km2]",1795704.68471296,395243.835591163,0.220105142541488
"Large","1984 Spring","Stratum_2"," [counts*km2/km2]",833218.656617315,212297.067828637,0.254791543783377
"Small","1984 Fall","Stratum_2"," [counts*km2/km2]",916899.778932375,401515.416293115,0.437905456538155
"Medium","1984 Fall","Stratum_2"," [counts*km2/km2]",1544206.09272003,407966.065293941,0.264191462018734
"Large","1984 Fall","Stratum_2"," [counts*km2/km2]",212071.98125098,93361.1756515942,0.440233429710379
"Small","1985 Spring","Stratum_2"," [counts*km2/km2]",266333.833998159,122895.98772154,0.461435882466176
"Medium","1985 Spring","Stratum_2"," [counts*km2/km2]",3829070.27006406,679851.307330371,0.17754996889075
"Large","1985 Spring","Stratum_2"," [counts*km2/km2]",3047738.7206164,518965.150697727,0.170278753617294
"Small","1985 Fall","Stratum_2"," [counts*km2/km2]",659075.409632147,293865.024892527,0.445874661074888
