"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1991 Fall","Stratum_1"," [counts*km2/km2]",1560707.34120429,583644.393196798,0.373961458236265
"1","1992 Spring","Stratum_1"," [counts*km2/km2]",733033.881866464,251638.524463703,0.343283619882585
"1","1992 Fall","Stratum_1"," [counts*km2/km2]",3395322.91544967,1058357.31512516,0.31171035612234
"1","1993 Spring","Stratum_1"," [counts*km2/km2]",3712244.91565864,808141.99872136,0.217696304280069
"1","1993 Fall","Stratum_1"," [counts*km2/km2]",2258365.57014847,808743.449599128,0.358110068754704
"1","1994 Spring","Stratum_1"," [counts*km2/km2]",1566232.68744946,405669.39987823,0.259009662567346
"1","1994 Fall","Stratum_1"," [counts*km2/km2]",3321210.52327824,886849.972111626,0.267026123726794
"1","1995 Spring","Stratum_1"," [counts*km2/km2]",1336667.79308903,391739.573281174,0.293071752986482
"1","1995 Fall","Stratum_1"," [counts*km2/km2]",494033.021265999,239469.572014044,0.484723817449254
"1","1996 Spring","Stratum_1"," [counts*km2/km2]",2316768.97856046,740961.878353673,0.319825535135609
"1","1996 Fall","Stratum_1"," [counts*km2/km2]",907612.70546833,346489.65345772,0.381759368693424
"1","1997 Spring","Stratum_1"," [counts*km2/km2]",2483541.66920137,568493.307048719,0.228904275736001
"1","1997 Fall","Stratum_1"," [counts*km2/km2]",1364639.43208812,506178.024630198,0.3709243722026
"1","1998 Spring","Stratum_1"," [counts*km2/km2]",6443252.40718701,1860233.72267482,0.288710360097
"1","1998 Fall","Stratum_1"," [counts*km2/km2]",1450154.67673745,495695.119291423,0.341822239546639
"1","1999 Spring","Stratum_1"," [counts*km2/km2]",4900878.61984062,1186132.26304219,0.242024411345401
"1","1999 Fall","Stratum_1"," [counts*km2/km2]",1185236.33837665,334319.784885035,0.282070144206795
"1","2000 Spring","Stratum_1"," [counts*km2/km2]",2756460.16042233,628442.971512416,0.227989136406067
"1","2000 Fall","Stratum_1"," [counts*km2/km2]",872947.202417572,325354.219550007,0.372707786506399
"1","2001 Spring","Stratum_1"," [counts*km2/km2]",2283434.17008751,561439.64345003,0.245875116876488
"1","2001 Fall","Stratum_1"," [counts*km2/km2]",2459906.1202829,832736.076995207,0.338523519303834
"1","2002 Spring","Stratum_1"," [counts*km2/km2]",2746479.84183052,534550.068851138,0.194630982070074
"1","2002 Fall","Stratum_1"," [counts*km2/km2]",1619397.70516055,622843.916566541,0.38461454810126
"1","2003 Spring","Stratum_1"," [counts*km2/km2]",50821314.4085686,10557066.7090567,0.207729115862394
"1","2003 Fall","Stratum_1"," [counts*km2/km2]",3042642.50421962,480764.702105061,0.158008935140531
"1","2004 Spring","Stratum_1"," [counts*km2/km2]",3744978.68183927,663271.717985057,0.177109611117815
"1","2004 Fall","Stratum_1"," [counts*km2/km2]",3034541.81399742,422475.911821137,0.139222306930286
"1","2005 Spring","Stratum_1"," [counts*km2/km2]",11065931.4930247,2263776.68999999,0.204571724615044
"1","2005 Fall","Stratum_1"," [counts*km2/km2]",3720127.08715324,526908.333246622,0.141637186284899
"1","2006 Spring","Stratum_1"," [counts*km2/km2]",6059710.22617187,807065.901895146,0.133185560327527
"1","2006 Fall","Stratum_1"," [counts*km2/km2]",3628690.53507063,527949.745852581,0.145493185696063
"1","2007 Spring","Stratum_1"," [counts*km2/km2]",2991965.22291757,518779.308737163,0.173390821779433
"1","2007 Fall","Stratum_1"," [counts*km2/km2]",2660470.54298412,368987.831030587,0.138692695547273
"1","2008 Spring","Stratum_1"," [counts*km2/km2]",11082600.8981847,2176100.33215461,0.196352855448493
"1","2008 Fall","Stratum_1"," [counts*km2/km2]",2691054.57964431,661079.552406301,0.245658173344696
"1","2009 Spring","Stratum_1"," [counts*km2/km2]",20952952.237108,3856801.3514622,0.184069591140085
"1","2009 Fall","Stratum_1"," [counts*km2/km2]",3695590.31514058,1131742.36614115,0.306241295606951
"1","2010 Spring","Stratum_1"," [counts*km2/km2]",11363792.0981545,1803746.16061094,0.158727486831079
"1","2010 Fall","Stratum_1"," [counts*km2/km2]",1403383.36608223,428428.031765974,0.30528225011103
"1","2011 Spring","Stratum_1"," [counts*km2/km2]",9379352.78417273,1197110.36883007,0.12763251328494
"1","2011 Fall","Stratum_1"," [counts*km2/km2]",2506852.45006768,703923.505590326,0.280799735768781
"1","2012 Spring","Stratum_1"," [counts*km2/km2]",1890294.01899424,387604.257251356,0.205049718909647
"1","2012 Fall","Stratum_1"," [counts*km2/km2]",644933.456187393,261080.914396531,0.404818376053779
"1","2013 Spring","Stratum_1"," [counts*km2/km2]",3878766.08368637,656635.815256999,0.169289872369136
"1","2013 Fall","Stratum_1"," [counts*km2/km2]",455125.135869384,204261.010253848,0.448801866026728
"1","2014 Spring","Stratum_1"," [counts*km2/km2]",9737657.40606231,1270076.3785288,0.130429355394871
"1","2014 Fall","Stratum_1"," [counts*km2/km2]",596372.205401697,234073.606695561,0.392495834942368
"1","2015 Spring","Stratum_1"," [counts*km2/km2]",7243363.58796415,1168599.23847652,0.16133378150702
"1","2015 Fall","Stratum_1"," [counts*km2/km2]",1100922.2400408,352912.117602952,0.320560439936134
"1","2016 Spring","Stratum_1"," [counts*km2/km2]",2674113.7243976,481304.982810279,0.179986729217623
"1","2016 Fall","Stratum_1"," [counts*km2/km2]",407010.447548415,143950.129044493,0.353676741989211
"1","2017 Spring","Stratum_1"," [counts*km2/km2]",8646115.7347732,1230553.32923885,0.142324410982584
"1","2017 Fall","Stratum_1"," [counts*km2/km2]",937108.387610111,335307.815258251,0.357811134433851
"1","2018 Spring","Stratum_1"," [counts*km2/km2]",13003709.9671318,2474228.24536305,0.190270949722573
"1","2018 Fall","Stratum_1"," [counts*km2/km2]",656818.625168171,249363.926376685,0.379654164515873
"1","2019 Spring","Stratum_1"," [counts*km2/km2]",17376465.2442019,2504743.55067669,0.144145746299724
"1","2019 Fall","Stratum_1"," [counts*km2/km2]",604028.047053554,181189.460378437,0.299968621096782
"1","2020 Spring","Stratum_1"," [counts*km2/km2]",3398060.89044503,1806154.9600483,0.531525189889037
"1","2020 Fall","Stratum_1"," [counts*km2/km2]",247517.596850182,148791.981684509,0.601136984109334
"1","2021 Spring","Stratum_1"," [counts*km2/km2]",11582546.1342891,1881619.03119081,0.162452970994041
"1","2021 Fall","Stratum_1"," [counts*km2/km2]",829433.495349427,390665.922796874,0.471003311280905
