"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Large","1987 Spring","Stratum_1"," [counts*km2/km2]",547214.556392042,141491.341126174,0.258566479040818
"Small","1987 Fall","Stratum_1"," [counts*km2/km2]",5997972.55259565,1328481.0516925,0.221488351279233
"Medium","1987 Fall","Stratum_1"," [counts*km2/km2]",4553450.00555896,1028602.35200907,0.225895167565984
"Large","1987 Fall","Stratum_1"," [counts*km2/km2]",137507.083691878,66668.8599714709,0.48483945831373
"Small","1988 Spring","Stratum_1"," [counts*km2/km2]",2675244.2084396,710611.346992605,0.265624852023168
"Medium","1988 Spring","Stratum_1"," [counts*km2/km2]",5709802.49285817,979262.58147576,0.171505508763329
"Large","1988 Spring","Stratum_1"," [counts*km2/km2]",767479.309831856,169010.931328433,0.220215619057483
"Small","1988 Fall","Stratum_1"," [counts*km2/km2]",2464496.99298568,553946.761059584,0.224770718988985
"Medium","1988 Fall","Stratum_1"," [counts*km2/km2]",3763284.98967083,723753.688811885,0.19231965976491
"Large","1988 Fall","Stratum_1"," [counts*km2/km2]",211569.843982516,98300.0430661301,0.464622184408536
"Small","1989 Spring","Stratum_1"," [counts*km2/km2]",2039597.30948685,470731.417443007,0.230796253384664
"Medium","1989 Spring","Stratum_1"," [counts*km2/km2]",6447356.03368838,1036657.87070719,0.160788060297973
"Large","1989 Spring","Stratum_1"," [counts*km2/km2]",568693.238844981,141340.210911204,0.248535064700727
"Small","1989 Fall","Stratum_1"," [counts*km2/km2]",2374332.38649877,726795.100359679,0.306105035879759
"Medium","1989 Fall","Stratum_1"," [counts*km2/km2]",5270580.95900463,1043551.96236875,0.197995623345064
"Large","1989 Fall","Stratum_1"," [counts*km2/km2]",346040.296102956,111663.473770746,0.322689221539455
"Small","1990 Spring","Stratum_1"," [counts*km2/km2]",1346614.84871118,323434.223552104,0.240183170311583
"Medium","1990 Spring","Stratum_1"," [counts*km2/km2]",5805374.66080477,1006117.13255245,0.173307872676211
"Large","1990 Spring","Stratum_1"," [counts*km2/km2]",936940.024495976,215360.379167363,0.229855031844984
"Small","1990 Fall","Stratum_1"," [counts*km2/km2]",1152442.64805683,378097.000745958,0.328083138352682
"Medium","1990 Fall","Stratum_1"," [counts*km2/km2]",7899388.6549423,1571788.69449368,0.198975992086461
"Large","1990 Fall","Stratum_1"," [counts*km2/km2]",1257278.0178634,353497.956588609,0.281161327539425
"Small","1991 Spring","Stratum_1"," [counts*km2/km2]",1623053.40030441,408374.993223083,0.251609092557577
"Medium","1991 Spring","Stratum_1"," [counts*km2/km2]",6347272.96172144,1172731.60736986,0.184761489610147
"Large","1991 Spring","Stratum_1"," [counts*km2/km2]",937877.248289026,284027.65422703,0.302840968522461
"Small","1991 Fall","Stratum_1"," [counts*km2/km2]",1234356.04291177,341856.675397193,0.276951433389328
"Medium","1991 Fall","Stratum_1"," [counts*km2/km2]",3597911.84010756,705037.197306866,0.19595732987326
"Large","1991 Fall","Stratum_1"," [counts*km2/km2]",882031.057006833,244280.778148637,0.276952581440389
"Small","1992 Spring","Stratum_1"," [counts*km2/km2]",956553.987491436,300538.034668271,0.314188261821408
"Medium","1992 Spring","Stratum_1"," [counts*km2/km2]",4617496.06668386,863635.909512898,0.187035548496554
"Large","1992 Spring","Stratum_1"," [counts*km2/km2]",1748444.72665518,397853.381577379,0.227547016792738
"Small","1992 Fall","Stratum_1"," [counts*km2/km2]",2908838.94051465,755143.289514416,0.259602991075474
"Medium","1992 Fall","Stratum_1"," [counts*km2/km2]",2897515.78887262,730076.443391719,0.251966338266539
"Large","1992 Fall","Stratum_1"," [counts*km2/km2]",463103.917217557,155243.229654331,0.335223313564417
"Small","1993 Spring","Stratum_1"," [counts*km2/km2]",3051126.7223047,661954.891428362,0.216954244013945
"Medium","1993 Spring","Stratum_1"," [counts*km2/km2]",4408105.12361602,1127647.79236559,0.255812363984769
"Large","1993 Spring","Stratum_1"," [counts*km2/km2]",714177.071202662,218904.179454351,0.306512471880005
"Small","1993 Fall","Stratum_1"," [counts*km2/km2]",1924296.8029688,587629.473207424,0.305373616118278
"Medium","1993 Fall","Stratum_1"," [counts*km2/km2]",2740996.58443226,619196.10338605,0.225901815019701
"Large","1993 Fall","Stratum_1"," [counts*km2/km2]",161770.157166345,96943.5262711676,0.599267058704052
"Small","1994 Spring","Stratum_1"," [counts*km2/km2]",1269722.37429282,326952.792919707,0.257499434159224
"Medium","1994 Spring","Stratum_1"," [counts*km2/km2]",2937655.93606318,617617.826304628,0.210241716438825
"Large","1994 Spring","Stratum_1"," [counts*km2/km2]",343981.920923405,117340.095389455,0.341122856324718
"Small","1994 Fall","Stratum_1"," [counts*km2/km2]",2420122.3777257,565213.206292677,0.233547365825291
"Medium","1994 Fall","Stratum_1"," [counts*km2/km2]",3755591.50407669,918907.468786908,0.244677161450981
"Large","1994 Fall","Stratum_1"," [counts*km2/km2]",130209.167982823,71528.6516036481,0.549336523009533
"Small","1995 Spring","Stratum_1"," [counts*km2/km2]",1039385.64295466,282066.567188508,0.271378163726292
"Medium","1995 Spring","Stratum_1"," [counts*km2/km2]",4230139.68380283,843050.115672032,0.199296046629398
"Large","1995 Spring","Stratum_1"," [counts*km2/km2]",398383.508620128,131614.942890583,0.330372467842493
"Small","1995 Fall","Stratum_1"," [counts*km2/km2]",513264.795829125,198124.966443724,0.386009264718173
"Medium","1995 Fall","Stratum_1"," [counts*km2/km2]",3455350.88446523,711822.911534922,0.206005970257659
"Large","1995 Fall","Stratum_1"," [counts*km2/km2]",289218.182813635,103335.520643508,0.357292614310129
"Small","1996 Spring","Stratum_1"," [counts*km2/km2]",1186493.53651911,356153.949313483,0.30017352674196
"Medium","1996 Spring","Stratum_1"," [counts*km2/km2]",3498034.19793001,643843.0447716,0.184058533547957
"Large","1996 Spring","Stratum_1"," [counts*km2/km2]",609389.41432674,162733.055012302,0.267042799212539
"Small","1996 Fall","Stratum_1"," [counts*km2/km2]",850615.458780908,268703.877891636,0.315893480559053
"Medium","1996 Fall","Stratum_1"," [counts*km2/km2]",3000008.25042471,693866.985051233,0.231288358941347
"Large","1996 Fall","Stratum_1"," [counts*km2/km2]",461793.170676256,155109.884958753,0.335886052042751
"Small","1997 Spring","Stratum_1"," [counts*km2/km2]",2235718.9029803,448233.379178193,0.200487359381665
"Medium","1997 Spring","Stratum_1"," [counts*km2/km2]",3273026.70942656,513770.721599172,0.156971136263408
"Large","1997 Spring","Stratum_1"," [counts*km2/km2]",1356840.25281984,304395.790105489,0.224341656634142
"Small","1997 Fall","Stratum_1"," [counts*km2/km2]",1173376.7945969,386512.941049009,0.32940223705531
"Medium","1997 Fall","Stratum_1"," [counts*km2/km2]",1600602.13580398,442689.481884947,0.276576840666644
"Large","1997 Fall","Stratum_1"," [counts*km2/km2]",402459.489597584,170260.211323273,0.423049314835426
"Small","1998 Spring","Stratum_1"," [counts*km2/km2]",2656817.85350667,753185.753902332,0.283491678930198
"Medium","1998 Spring","Stratum_1"," [counts*km2/km2]",2697437.65488993,528388.009343488,0.195885161010347
"Large","1998 Spring","Stratum_1"," [counts*km2/km2]",726109.241698387,228198.468188633,0.314275669670408
"Small","1998 Fall","Stratum_1"," [counts*km2/km2]",1013347.72763511,289564.583165622,0.285750463803172
"Medium","1998 Fall","Stratum_1"," [counts*km2/km2]",2265190.28808954,475144.690398281,0.209759282872001
"Large","1998 Fall","Stratum_1"," [counts*km2/km2]",217209.036259995,82954.0895863235,0.381909017298107
"Small","1999 Spring","Stratum_1"," [counts*km2/km2]",3834274.39524223,804599.999858672,0.209844136574331
"Medium","1999 Spring","Stratum_1"," [counts*km2/km2]",3668543.92567429,704663.982105368,0.192082743557677
"Large","1999 Spring","Stratum_1"," [counts*km2/km2]",925035.045331127,250958.459986601,0.271296164673165
"Small","1999 Fall","Stratum_1"," [counts*km2/km2]",1160571.01582279,265882.314435236,0.229096118040427
"Medium","1999 Fall","Stratum_1"," [counts*km2/km2]",3110358.24908249,576187.516836404,0.185247958818367
"Large","1999 Fall","Stratum_1"," [counts*km2/km2]",300235.944892914,105788.791677924,0.352352186596632
"Small","2000 Spring","Stratum_1"," [counts*km2/km2]",2695242.07762649,579785.562950702,0.215114466994846
"Medium","2000 Spring","Stratum_1"," [counts*km2/km2]",4802581.35844341,873330.445423643,0.181846049081135
"Large","2000 Spring","Stratum_1"," [counts*km2/km2]",594440.150597258,175209.639920214,0.294747317697456
"Small","2000 Fall","Stratum_1"," [counts*km2/km2]",960326.085586009,257522.3585395,0.268161369773013
"Medium","2000 Fall","Stratum_1"," [counts*km2/km2]",2294209.71096223,503510.109146542,0.219469958103944
"Large","2000 Fall","Stratum_1"," [counts*km2/km2]",275905.335009549,102047.592210187,0.369864512430162
"Small","2001 Spring","Stratum_1"," [counts*km2/km2]",1780711.52721641,410234.313728823,0.230376626117593
"Medium","2001 Spring","Stratum_1"," [counts*km2/km2]",4301740.47763449,779196.27667711,0.181135119779608
"Large","2001 Spring","Stratum_1"," [counts*km2/km2]",1182130.9904883,273970.765799686,0.231760073971597
"Small","2001 Fall","Stratum_1"," [counts*km2/km2]",2067821.97458816,584125.858989662,0.282483630683923
"Medium","2001 Fall","Stratum_1"," [counts*km2/km2]",1837309.15064903,437926.918177154,0.238352330647488
"Large","2001 Fall","Stratum_1"," [counts*km2/km2]",569804.940088829,185613.676369689,0.325749503577052
"Small","2002 Spring","Stratum_1"," [counts*km2/km2]",2666965.97761026,486783.721566561,0.18252340886731
"Medium","2002 Spring","Stratum_1"," [counts*km2/km2]",4083800.72771263,681877.789018675,0.166971366744577
"Large","2002 Spring","Stratum_1"," [counts*km2/km2]",1582080.55959597,316312.095434425,0.199934253357618
"Small","2002 Fall","Stratum_1"," [counts*km2/km2]",1053245.16732755,346472.684724841,0.32895729833156
"Medium","2002 Fall","Stratum_1"," [counts*km2/km2]",2787686.63428362,609000.702050743,0.218460961343757
"Large","2002 Fall","Stratum_1"," [counts*km2/km2]",716218.889079818,215068.409562401,0.300283073850112
"Small","2003 Spring","Stratum_1"," [counts*km2/km2]",22783400.1011297,5828731.35664102,0.255832374920721
"Medium","2003 Spring","Stratum_1"," [counts*km2/km2]",3987793.18411298,763393.3346812,0.191432529079615
"Large","2003 Spring","Stratum_1"," [counts*km2/km2]",2536278.6212766,524849.866813762,0.206936991232291
"Small","2003 Fall","Stratum_1"," [counts*km2/km2]",2585843.49472874,346188.844345652,0.133878498467274
"Medium","2003 Fall","Stratum_1"," [counts*km2/km2]",4207694.16070343,586320.838168408,0.13934492759578
"Large","2003 Fall","Stratum_1"," [counts*km2/km2]",1569361.96580753,315845.219667234,0.201257088261798
"Small","2004 Spring","Stratum_1"," [counts*km2/km2]",2726902.36486428,520659.717568142,0.190934491926356
"Medium","2004 Spring","Stratum_1"," [counts*km2/km2]",2816787.14915818,279245.440849702,0.0991361526671107
"Large","2004 Spring","Stratum_1"," [counts*km2/km2]",1205932.45719924,167451.02194387,0.138856053624074
"Small","2004 Fall","Stratum_1"," [counts*km2/km2]",2695277.00614397,339950.220358061,0.126128119515409
"Medium","2004 Fall","Stratum_1"," [counts*km2/km2]",2891743.82601299,332478.380288094,0.11497504630156
"Large","2004 Fall","Stratum_1"," [counts*km2/km2]",574502.109513554,96522.5306219043,0.168010750567362
"Small","2005 Spring","Stratum_1"," [counts*km2/km2]",4335605.28556096,1080942.51632588,0.249317556634084
"Medium","2005 Spring","Stratum_1"," [counts*km2/km2]",4234184.75837309,340914.206939194,0.0805147215801193
"Large","2005 Spring","Stratum_1"," [counts*km2/km2]",882782.268908457,128266.395561589,0.145297883837412
"Small","2005 Fall","Stratum_1"," [counts*km2/km2]",2635622.57042462,237152.410217645,0.0899796552354755
"Medium","2005 Fall","Stratum_1"," [counts*km2/km2]",4458661.07240046,403019.882953263,0.0903903383569553
"Large","2005 Fall","Stratum_1"," [counts*km2/km2]",734418.195687895,105248.803580494,0.143309090377196
"Small","2006 Spring","Stratum_1"," [counts*km2/km2]",5197222.37019547,687797.344311715,0.132339410423542
"Medium","2006 Spring","Stratum_1"," [counts*km2/km2]",6945369.61310989,811064.318706553,0.116777704267259
"Large","2006 Spring","Stratum_1"," [counts*km2/km2]",1655146.52682137,273703.050014408,0.165364845697402
"Small","2006 Fall","Stratum_1"," [counts*km2/km2]",3355456.84223329,455849.184820144,0.135853091323548
"Medium","2006 Fall","Stratum_1"," [counts*km2/km2]",5207665.77970083,589425.088686471,0.113184123870624
"Large","2006 Fall","Stratum_1"," [counts*km2/km2]",523551.24886548,94920.3860566164,0.181301040275056
"Small","2007 Spring","Stratum_1"," [counts*km2/km2]",2572732.56345475,379684.47446085,0.147580234282492
"Medium","2007 Spring","Stratum_1"," [counts*km2/km2]",5019678.15444072,568855.486229325,0.113325091515295
"Large","2007 Spring","Stratum_1"," [counts*km2/km2]",527276.112803267,109441.520858001,0.207560172366152
"Small","2007 Fall","Stratum_1"," [counts*km2/km2]",2314575.05619117,263682.055095271,0.113922447401288
"Medium","2007 Fall","Stratum_1"," [counts*km2/km2]",3894621.26689189,446227.227898589,0.114575255800085
"Large","2007 Fall","Stratum_1"," [counts*km2/km2]",350762.824185279,72076.6854919136,0.205485531881342
"Small","2008 Spring","Stratum_1"," [counts*km2/km2]",7157598.30729347,1471753.29923205,0.205621108652096
"Medium","2008 Spring","Stratum_1"," [counts*km2/km2]",5849180.80493445,958062.680171238,0.163794334988414
"Large","2008 Spring","Stratum_1"," [counts*km2/km2]",990365.186523054,216842.789210693,0.218952354304757
"Small","2008 Fall","Stratum_1"," [counts*km2/km2]",2316006.61510688,518297.616664483,0.223789350722802
"Medium","2008 Fall","Stratum_1"," [counts*km2/km2]",3229574.23710198,637597.196529782,0.197424536400167
"Large","2008 Fall","Stratum_1"," [counts*km2/km2]",529365.998320575,161978.016685224,0.305984927628715
"Small","2009 Spring","Stratum_1"," [counts*km2/km2]",7540310.13000103,1568626.95431964,0.20803215348908
"Medium","2009 Spring","Stratum_1"," [counts*km2/km2]",5100238.83407947,724384.616339855,0.142029548008529
"Large","2009 Spring","Stratum_1"," [counts*km2/km2]",960237.68656818,210840.781663609,0.219571450499031
"Small","2009 Fall","Stratum_1"," [counts*km2/km2]",3076722.36941753,747682.387540184,0.243012627649512
"Medium","2009 Fall","Stratum_1"," [counts*km2/km2]",4480568.25873887,980618.414569627,0.218860277969661
"Large","2009 Fall","Stratum_1"," [counts*km2/km2]",469031.925929132,151569.085139782,0.323153023836341
"Small","2010 Spring","Stratum_1"," [counts*km2/km2]",5223551.08068079,1508761.57532993,0.288838292576493
"Medium","2010 Spring","Stratum_1"," [counts*km2/km2]",3911814.9698188,659543.36881362,0.168602905276005
"Large","2010 Spring","Stratum_1"," [counts*km2/km2]",850581.667434093,188891.496476422,0.222073321949486
"Small","2010 Fall","Stratum_1"," [counts*km2/km2]",1360479.12555464,373251.321063314,0.274352846767236
"Medium","2010 Fall","Stratum_1"," [counts*km2/km2]",2611945.92834139,578680.673785396,0.221551551855005
"Large","2010 Fall","Stratum_1"," [counts*km2/km2]",557096.799573233,212430.784428241,0.381317545875286
"Small","2011 Spring","Stratum_1"," [counts*km2/km2]",3223893.71449483,572712.467899487,0.177646200097893
"Medium","2011 Spring","Stratum_1"," [counts*km2/km2]",4048117.63019157,655339.349399329,0.161887427507465
"Large","2011 Spring","Stratum_1"," [counts*km2/km2]",1075189.55205187,234763.461212078,0.218346114658629
"Small","2011 Fall","Stratum_1"," [counts*km2/km2]",2520046.53834938,629742.672746867,0.249893271081948
"Medium","2011 Fall","Stratum_1"," [counts*km2/km2]",4084805.79008619,795140.105482574,0.194657995102821
"Large","2011 Fall","Stratum_1"," [counts*km2/km2]",843687.397967881,221369.961446853,0.262383866323057
"Small","2012 Spring","Stratum_1"," [counts*km2/km2]",1856676.49618639,360223.974098158,0.194015475952896
"Medium","2012 Spring","Stratum_1"," [counts*km2/km2]",3453933.91043513,690726.100793176,0.199982431252183
"Large","2012 Spring","Stratum_1"," [counts*km2/km2]",628166.489222195,139717.897309906,0.222421761916824
"Small","2012 Fall","Stratum_1"," [counts*km2/km2]",552237.645616182,186537.720340937,0.337785230365452
"Medium","2012 Fall","Stratum_1"," [counts*km2/km2]",1865975.0286025,389391.076380981,0.208679682424588
"Large","2012 Fall","Stratum_1"," [counts*km2/km2]",165979.591415076,68113.3066712179,0.410371576954197
"Small","2013 Spring","Stratum_1"," [counts*km2/km2]",1811758.48778568,422421.351930713,0.233155442504366
"Medium","2013 Spring","Stratum_1"," [counts*km2/km2]",2236646.56706164,405419.887434902,0.181262383340036
"Large","2013 Spring","Stratum_1"," [counts*km2/km2]",366860.179495627,91671.6772498891,0.249881787050103
"Small","2013 Fall","Stratum_1"," [counts*km2/km2]",426791.247545784,152133.405632143,0.356458588377737
"Medium","2013 Fall","Stratum_1"," [counts*km2/km2]",1584620.30593171,479626.04120477,0.302675687929396
"Large","2013 Fall","Stratum_1"," [counts*km2/km2]",149352.78947159,87401.9453902645,0.585204639963489
"Small","2014 Spring","Stratum_1"," [counts*km2/km2]",5654496.80471365,980220.388554325,0.173352364040104
"Medium","2014 Spring","Stratum_1"," [counts*km2/km2]",3826799.71176235,518153.540032398,0.135401269744994
"Large","2014 Spring","Stratum_1"," [counts*km2/km2]",273381.052034321,77233.1296118708,0.282510909359492
"Small","2014 Fall","Stratum_1"," [counts*km2/km2]",625512.095324558,200084.807317934,0.319873602466658
"Medium","2014 Fall","Stratum_1"," [counts*km2/km2]",2583440.0691496,456181.468934267,0.176579079337586
"Large","2014 Fall","Stratum_1"," [counts*km2/km2]",225251.673227384,63770.7100484536,0.283108707406045
"Small","2015 Spring","Stratum_1"," [counts*km2/km2]",2511201.29158363,426485.589501582,0.169833294897929
"Medium","2015 Spring","Stratum_1"," [counts*km2/km2]",4288351.35582274,571271.213366824,0.133214647300564
"Large","2015 Spring","Stratum_1"," [counts*km2/km2]",346843.213937587,79864.5709020018,0.230261304510842
"Small","2015 Fall","Stratum_1"," [counts*km2/km2]",1301591.58154578,364082.428171575,0.279720945751038
"Medium","2015 Fall","Stratum_1"," [counts*km2/km2]",3506344.40716802,598104.929115336,0.170577918099726
"Large","2015 Fall","Stratum_1"," [counts*km2/km2]",603849.433809841,151342.718968382,0.25062989297435
"Small","2016 Spring","Stratum_1"," [counts*km2/km2]",1656634.71023427,385870.417139582,0.232924261912281
"Medium","2016 Spring","Stratum_1"," [counts*km2/km2]",3022353.52581317,369394.10813606,0.122220681657906
"Large","2016 Spring","Stratum_1"," [counts*km2/km2]",369606.646864739,61134.53947881,0.165404329162898
"Small","2016 Fall","Stratum_1"," [counts*km2/km2]",403499.072740692,117087.023447595,0.290179163615676
"Medium","2016 Fall","Stratum_1"," [counts*km2/km2]",3904522.98328522,558002.057961423,0.142911710431764
"Large","2016 Fall","Stratum_1"," [counts*km2/km2]",494528.915018235,91250.067517302,0.184519175211296
"Small","2017 Spring","Stratum_1"," [counts*km2/km2]",3317198.43785554,636112.728833461,0.191762036776035
"Medium","2017 Spring","Stratum_1"," [counts*km2/km2]",3575422.6209731,428216.796461004,0.119766763780349
"Large","2017 Spring","Stratum_1"," [counts*km2/km2]",614346.148321209,99142.7851532185,0.161379354984385
"Small","2017 Fall","Stratum_1"," [counts*km2/km2]",790670.130065654,204784.850749702,0.25900162781247
"Medium","2017 Fall","Stratum_1"," [counts*km2/km2]",2916778.74598815,433803.837547758,0.148727029139398
"Large","2017 Fall","Stratum_1"," [counts*km2/km2]",531794.533626022,99345.3687651197,0.186811564398258
"Small","2018 Spring","Stratum_1"," [counts*km2/km2]",6719793.85253095,2283053.09049535,0.339750465653862
"Medium","2018 Spring","Stratum_1"," [counts*km2/km2]",2990740.98031058,521414.092001216,0.174342778406397
"Large","2018 Spring","Stratum_1"," [counts*km2/km2]",779958.132791162,134100.994238567,0.171933580279076
"Small","2018 Fall","Stratum_1"," [counts*km2/km2]",671077.093633554,223953.048673045,0.333721789638875
"Medium","2018 Fall","Stratum_1"," [counts*km2/km2]",1986427.01949022,356064.549302909,0.179248744509268
"Large","2018 Fall","Stratum_1"," [counts*km2/km2]",945810.425952052,176278.577067679,0.186378339919692
"Small","2019 Spring","Stratum_1"," [counts*km2/km2]",13687480.8521799,2208750.85803792,0.161370151446543
"Medium","2019 Spring","Stratum_1"," [counts*km2/km2]",1540372.82907791,269864.322456058,0.175194159077451
"Large","2019 Spring","Stratum_1"," [counts*km2/km2]",192005.061477465,48543.7164882458,0.252825191766851
"Small","2019 Fall","Stratum_1"," [counts*km2/km2]",505013.750475228,134882.354235082,0.267086498354066
"Medium","2019 Fall","Stratum_1"," [counts*km2/km2]",1074424.1385085,211372.763761692,0.196731212736078
"Large","2019 Fall","Stratum_1"," [counts*km2/km2]",419180.252991269,96654.5546872765,0.230579933089762
"Small","2020 Spring","Stratum_1"," [counts*km2/km2]",1901171.19653623,1001679.27983554,0.526874845179914
"Medium","2020 Spring","Stratum_1"," [counts*km2/km2]",736313.348345322,347853.418632882,0.472425794554173
"Large","2020 Spring","Stratum_1"," [counts*km2/km2]",78326.8417191064,45785.8884881243,0.58454914666827
"Small","2020 Fall","Stratum_1"," [counts*km2/km2]",142434.586873037,81971.2614506284,0.575501100190614
"Medium","2020 Fall","Stratum_1"," [counts*km2/km2]",1866789.8519981,526272.767335149,0.2819132355856
"Large","2020 Fall","Stratum_1"," [counts*km2/km2]",411068.899587526,155444.929738744,0.378148115546372
"Small","2021 Spring","Stratum_1"," [counts*km2/km2]",5952871.28434742,1328643.51007399,0.22319372393748
"Medium","2021 Spring","Stratum_1"," [counts*km2/km2]",922715.912534566,180449.813682823,0.195563782125696
"Large","2021 Spring","Stratum_1"," [counts*km2/km2]",57594.6999949547,21895.6859997729,0.380168418303958
"Small","2021 Fall","Stratum_1"," [counts*km2/km2]",981139.06027457,416142.332340793,0.424142049980496
"Medium","2021 Fall","Stratum_1"," [counts*km2/km2]",706692.562232862,196872.23467358,0.278582576349104
"Large","2021 Fall","Stratum_1"," [counts*km2/km2]",62549.860586749,33440.2576419137,0.534617620698549
"Small","1982 Spring","Stratum_2"," [counts*km2/km2]",607383.289169054,423436.30593828,0.697148429153479
"Medium","1982 Spring","Stratum_2"," [counts*km2/km2]",2436547.11802065,1708104.28409283,0.70103478461784
"Large","1982 Spring","Stratum_2"," [counts*km2/km2]",367935.204347964,253879.563413224,0.690011611862844
"Small","1982 Fall","Stratum_2"," [counts*km2/km2]",343880.667258404,246074.911940835,0.715582280046949
"Medium","1982 Fall","Stratum_2"," [counts*km2/km2]",931327.659943467,567836.115896923,0.609706057620357
"Large","1982 Fall","Stratum_2"," [counts*km2/km2]",23050.9435409705,19622.8349123825,0.851281201461671
"Small","1983 Spring","Stratum_2"," [counts*km2/km2]",529251.18996372,279117.385295202,0.527381686783425
"Medium","1983 Spring","Stratum_2"," [counts*km2/km2]",1246426.58248574,673285.797256984,0.540172848299059
"Large","1983 Spring","Stratum_2"," [counts*km2/km2]",178479.278728914,125961.116919638,0.70574644752434
"Small","1983 Fall","Stratum_2"," [counts*km2/km2]",391610.710675492,321838.620919839,0.821833040175785
"Medium","1983 Fall","Stratum_2"," [counts*km2/km2]",1148902.0431307,827534.589850126,0.720282982172384
"Large","1983 Fall","Stratum_2"," [counts*km2/km2]",33697.3943603089,27807.3560226796,0.825207899618285
"Small","1984 Spring","Stratum_2"," [counts*km2/km2]",253472.363241009,177618.928875701,0.700742781597912
"Medium","1984 Spring","Stratum_2"," [counts*km2/km2]",1035265.64105047,734414.991734811,0.709397629568395
"Large","1984 Spring","Stratum_2"," [counts*km2/km2]",74490.2035861864,61413.0935639453,0.824445237190006
"Small","1984 Fall","Stratum_2"," [counts*km2/km2]",1000190.34515365,585550.502476121,0.585439066986962
"Medium","1984 Fall","Stratum_2"," [counts*km2/km2]",671573.019014744,399975.043895978,0.595579382392068
"Large","1984 Fall","Stratum_2"," [counts*km2/km2]",19286.3575162256,16193.4009956166,0.83962982548639
"Small","1985 Spring","Stratum_2"," [counts*km2/km2]",440693.453761934,314165.209575772,0.712888305678093
"Medium","1985 Spring","Stratum_2"," [counts*km2/km2]",967523.631074262,619691.935107062,0.64049281609691
"Large","1985 Spring","Stratum_2"," [counts*km2/km2]",159604.369938129,125310.499584059,0.785132008808001
